GEO_ID_TEX,GEO_ID_DBL,NAME,Total_Population,Total_Male,Total_Female,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
1500000US360050233022,360050233022,"Block Group 2, Census Tract 233.02, Bronx County, New York",1998,922,1076,103,76,124,66,35,17,0,65,45,82,74,71,57,45,37,0,8,7,0,5,5,0,0,139,44,97,45,14,33,52,49,95,57,104,60,59,42,34,0,37,42,47,18,7,0,1
1500000US360050253004,360050253004,"Block Group 4, Census Tract 253, Bronx County, New York",1222,514,708,53,31,40,21,0,0,0,77,42,33,60,22,37,68,0,0,0,13,0,0,0,17,0,110,121,9,0,12,15,15,45,80,48,109,0,35,19,0,12,6,0,8,64,0,0,0
1500000US360050237043,360050237043,"Block Group 3, Census Tract 237.04, Bronx County, New York",1271,458,813,81,8,67,12,14,14,17,40,27,28,13,0,26,67,44,0,0,0,0,0,0,0,0,167,104,19,18,20,0,0,45,105,44,43,15,27,78,50,24,25,11,0,0,18,0,0
1500000US360050115023,360050115023,"Block Group 3, Census Tract 115.02, Bronx County, New York",1562,866,696,108,80,88,31,0,12,0,79,13,97,67,85,62,0,28,39,0,0,22,38,0,17,0,25,63,67,26,0,0,0,0,81,91,53,39,55,77,10,32,13,4,19,19,0,22,0
1500000US360050449021,360050449021,"Block Group 1, Census Tract 449.02, Bronx County, New York",969,535,434,32,29,0,0,22,0,0,46,82,53,36,34,70,12,8,0,6,18,0,47,12,6,22,33,66,0,6,0,0,0,9,21,24,46,48,42,17,9,20,0,6,5,29,15,6,32
1500000US360050267023,360050267023,"Block Group 3, Census Tract 267.02, Bronx County, New York",1392,592,800,130,33,34,42,0,0,0,66,82,52,0,39,43,37,19,0,0,0,0,0,15,0,0,73,36,68,0,0,0,56,61,34,73,83,78,95,0,0,0,34,0,30,16,0,1,62
1500000US360050135003,360050135003,"Block Group 3, Census Tract 135, Bronx County, New York",1433,660,773,41,49,47,36,16,0,0,10,60,55,26,47,42,70,107,0,33,0,0,0,21,0,0,0,78,54,13,40,11,13,19,134,46,28,58,8,78,25,50,20,37,30,7,12,0,12
1500000US360050407013,360050407013,"Block Group 3, Census Tract 407.01, Bronx County, New York",1778,886,892,53,81,84,16,36,0,10,73,57,119,89,80,10,78,17,14,0,0,22,47,0,0,0,81,77,41,35,0,0,36,0,102,67,59,49,96,117,70,0,28,0,22,12,0,0,0
1500000US360050330004,360050330004,"Block Group 4, Census Tract 330, Bronx County, New York",719,292,427,0,16,0,19,0,19,0,0,0,0,57,0,65,0,0,18,0,0,32,19,47,0,0,0,0,56,0,0,0,0,0,0,0,0,20,26,31,0,50,37,14,44,68,45,19,17
1500000US360050060001,360050060001,"Block Group 1, Census Tract 60, Bronx County, New York",1451,688,763,45,25,58,11,26,7,17,66,57,48,51,36,42,29,28,13,24,8,5,56,19,5,12,67,7,64,37,28,37,12,50,73,30,39,43,41,65,63,9,5,0,9,66,0,18,0
1500000US360050235023,360050235023,"Block Group 3, Census Tract 235.02, Bronx County, New York",692,361,331,0,0,2,18,17,39,22,10,84,12,26,0,0,36,21,0,31,0,11,32,0,0,0,0,0,22,1,0,0,34,0,18,10,1,0,19,25,73,20,0,19,19,54,0,0,16
1500000US360050413002,360050413002,"Block Group 2, Census Tract 413, Bronx County, New York",778,424,354,24,28,45,37,0,0,0,0,92,66,0,0,69,0,43,0,20,0,0,0,0,0,0,47,0,50,11,0,0,0,0,73,12,60,66,0,35,0,0,0,0,0,0,0,0,0
1500000US360050295002,360050295002,"Block Group 2, Census Tract 295, Bronx County, New York",1267,541,726,27,110,44,0,12,0,50,0,17,26,77,40,58,46,13,0,0,0,0,21,0,0,0,58,41,16,31,0,0,66,0,0,95,45,52,92,13,17,0,18,1,61,14,29,22,55
1500000US360050368002,360050368002,"Block Group 2, Census Tract 368, Bronx County, New York",1027,475,552,59,33,41,8,0,0,9,25,27,33,32,30,31,43,9,7,14,19,32,23,0,0,0,42,25,40,21,16,24,7,28,9,60,21,0,86,21,40,36,20,0,31,0,0,20,5
1500000US360050431001,360050431001,"Block Group 1, Census Tract 431, Bronx County, New York",971,504,467,24,0,0,24,0,72,0,0,108,50,22,0,74,29,0,16,62,0,0,23,0,0,0,150,20,36,0,0,0,0,38,20,0,42,26,0,35,15,0,29,56,0,0,0,0,0
1500000US360050167002,360050167002,"Block Group 2, Census Tract 167, Bronx County, New York",2644,1324,1320,181,192,266,86,52,0,17,21,65,40,100,78,119,45,29,12,0,9,0,0,12,0,0,139,162,132,79,80,14,0,49,89,109,148,111,84,56,41,0,0,21,0,0,0,0,6
1500000US360050484004,360050484004,"Block Group 4, Census Tract 484, Bronx County, New York",1486,643,843,28,55,5,69,15,0,0,39,65,37,55,53,39,60,59,23,12,2,9,0,7,11,0,45,37,44,20,35,16,0,87,17,43,35,63,119,84,78,0,40,0,37,19,24,0,0
1500000US360050062002,360050062002,"Block Group 2, Census Tract 62, Bronx County, New York",1679,504,1175,0,71,92,0,48,0,0,64,0,90,25,0,41,0,0,0,0,0,0,73,0,0,0,64,47,190,204,46,0,57,57,0,0,115,17,114,14,111,0,36,17,72,14,0,0,0
1500000US360050223003,360050223003,"Block Group 3, Census Tract 223, Bronx County, New York",1654,777,877,26,29,35,89,46,12,64,11,44,23,12,165,56,61,74,0,0,0,23,7,0,0,0,73,122,28,21,10,0,0,49,66,29,84,68,91,82,38,8,17,7,31,38,9,0,6
1500000US360050195003,360050195003,"Block Group 3, Census Tract 195, Bronx County, New York",2329,946,1383,48,81,125,62,70,21,37,37,137,0,77,71,56,13,18,72,0,0,0,0,0,21,0,70,99,168,33,0,42,45,77,100,64,77,171,171,130,48,0,17,23,0,15,33,0,0
1500000US360050263001,360050263001,"Block Group 1, Census Tract 263, Bronx County, New York",779,387,392,67,38,39,71,0,0,24,0,44,0,0,0,18,0,57,0,0,0,15,0,14,0,0,46,0,0,57,0,19,0,0,134,39,0,59,15,0,0,0,0,0,0,23,0,0,0
1500000US360050171001,360050171001,"Block Group 1, Census Tract 171, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360050399013,360050399013,"Block Group 3, Census Tract 399.01, Bronx County, New York",1155,568,587,21,21,17,49,34,0,0,0,105,20,76,24,89,56,0,21,0,17,0,0,18,0,0,16,0,64,12,0,22,0,70,0,29,115,0,16,52,69,26,0,0,0,45,27,9,15
1500000US360050243001,360050243001,"Block Group 1, Census Tract 243, Bronx County, New York",1447,528,919,17,45,14,8,30,13,0,55,115,76,29,20,43,19,0,7,0,0,12,0,6,0,19,137,107,151,36,13,0,16,0,79,91,28,33,13,55,21,0,39,0,0,38,35,18,9
1500000US360050053002,360050053002,"Block Group 2, Census Tract 53, Bronx County, New York",2532,1060,1472,169,125,76,20,44,53,54,54,137,39,10,17,80,54,13,27,43,17,0,19,9,0,0,101,206,230,66,9,36,45,46,140,84,74,72,124,61,75,13,7,16,31,0,36,0,0
1500000US360050123002,360050123002,"Block Group 2, Census Tract 123, Bronx County, New York",1465,779,686,58,36,0,36,73,0,0,26,98,85,70,0,56,85,60,0,25,0,23,0,18,23,7,28,10,42,78,0,0,5,30,36,30,114,34,49,31,36,23,0,51,12,0,16,29,32
1500000US360050048001,360050048001,"Block Group 1, Census Tract 48, Bronx County, New York",2178,1065,1113,132,26,7,30,111,0,33,115,149,114,44,46,119,78,0,0,9,0,0,32,0,20,0,147,70,109,65,8,25,0,32,165,64,80,55,42,121,33,51,27,0,0,0,19,0,0
1500000US360050295004,360050295004,"Block Group 4, Census Tract 295, Bronx County, New York",683,295,388,18,49,0,13,0,0,0,11,0,82,17,46,15,14,10,0,0,20,0,0,0,0,0,53,29,32,0,0,0,0,0,21,56,32,56,0,0,21,26,0,21,14,13,0,14,0
1500000US360050360002,360050360002,"Block Group 2, Census Tract 360, Bronx County, New York",834,410,424,16,41,16,13,18,31,0,9,42,0,28,25,27,31,23,7,13,10,24,19,10,0,7,26,26,15,0,8,0,0,11,0,0,40,44,24,71,47,0,10,0,14,25,14,24,25
1500000US360050364003,360050364003,"Block Group 3, Census Tract 364, Bronx County, New York",786,338,448,0,52,38,0,25,0,6,2,39,4,10,25,14,44,7,0,0,15,0,26,0,23,8,12,39,16,14,0,0,8,0,65,54,17,47,25,24,33,9,1,0,14,11,34,0,25
1500000US360050054002,360050054002,"Block Group 2, Census Tract 54, Bronx County, New York",2343,1284,1059,104,71,122,33,42,50,32,53,131,52,114,75,105,86,46,41,14,20,32,8,21,11,21,28,92,96,42,0,39,21,49,39,113,42,43,84,97,60,14,25,9,21,54,42,39,10
1500000US360050399021,360050399021,"Block Group 1, Census Tract 399.02, Bronx County, New York",1697,876,821,113,80,100,36,36,44,49,25,96,51,51,11,46,0,50,36,10,0,22,19,1,0,0,125,21,39,18,7,0,10,21,176,75,14,28,45,93,11,65,20,14,0,11,0,28,0
1500000US360050330002,360050330002,"Block Group 2, Census Tract 330, Bronx County, New York",1703,913,790,117,0,113,59,34,0,0,46,123,34,28,114,102,66,13,0,45,0,19,0,0,0,0,78,54,89,0,8,0,0,137,45,124,103,24,45,46,20,0,1,0,0,15,0,0,1
1500000US360050161001,360050161001,"Block Group 1, Census Tract 161, Bronx County, New York",1097,420,677,57,56,10,31,0,0,0,0,29,88,8,38,60,0,0,31,8,0,0,0,4,0,0,99,102,61,0,35,0,11,65,44,45,46,17,87,7,10,0,0,0,10,38,0,0,0
1500000US360050397002,360050397002,"Block Group 2, Census Tract 397, Bronx County, New York",667,408,259,20,24,16,3,19,27,23,16,45,0,38,32,0,59,10,14,0,5,9,16,0,25,7,23,6,6,0,0,0,0,10,36,13,36,17,25,0,21,0,5,9,13,0,33,6,0
1500000US360050267026,360050267026,"Block Group 6, Census Tract 267.02, Bronx County, New York",1874,865,1009,70,100,113,0,0,55,0,34,64,95,49,75,22,72,69,18,0,0,0,29,0,0,0,236,20,0,8,0,49,114,45,18,96,133,64,65,14,44,0,75,0,28,0,0,0,0
1500000US360050209004,360050209004,"Block Group 4, Census Tract 209, Bronx County, New York",1436,660,776,38,97,48,0,39,30,0,78,54,0,21,51,86,56,44,0,0,0,0,0,18,0,0,44,0,57,14,31,0,40,12,59,39,85,98,51,169,0,32,11,0,0,24,10,0,0
1500000US360050167001,360050167001,"Block Group 1, Census Tract 167, Bronx County, New York",981,454,527,35,31,47,0,14,13,9,10,29,19,25,6,51,71,30,0,13,9,28,8,0,0,6,66,39,7,25,6,0,0,10,63,73,30,27,37,33,21,6,19,0,0,47,18,0,0
1500000US360050197003,360050197003,"Block Group 3, Census Tract 197, Bronx County, New York",2186,1010,1176,88,98,75,0,63,124,14,94,78,16,50,142,90,78,0,0,0,0,0,0,0,0,0,146,53,194,31,29,0,56,75,89,61,113,83,18,125,0,27,31,0,0,23,22,0,0
1500000US360050050021,360050050021,"Block Group 1, Census Tract 50.02, Bronx County, New York",1918,988,930,127,71,102,8,25,33,10,43,138,83,84,93,63,35,10,18,31,0,14,0,0,0,0,51,99,66,10,56,0,11,48,136,117,72,46,18,52,34,0,55,12,0,0,25,13,9
1500000US360050065004,360050065004,"Block Group 4, Census Tract 65, Bronx County, New York",889,440,449,25,67,0,24,22,0,31,63,74,29,24,17,0,0,32,20,12,0,0,0,0,0,0,60,14,21,24,26,0,29,53,13,45,32,26,26,43,0,14,0,0,0,23,0,0,0
1500000US360050293024,360050293024,"Block Group 4, Census Tract 293.02, Bronx County, New York",1556,805,751,111,23,21,0,19,0,0,39,0,44,61,19,61,22,110,45,16,10,48,20,23,39,74,19,20,0,0,0,0,0,15,0,38,40,20,82,43,58,88,41,51,78,22,54,40,42
1500000US360050382001,360050382001,"Block Group 1, Census Tract 382, Bronx County, New York",1550,739,811,48,68,92,45,0,0,38,0,32,72,51,52,52,64,32,32,12,12,0,4,23,10,0,106,67,45,41,5,0,0,28,39,104,32,61,73,46,49,28,17,13,25,18,0,14,0
1500000US360050232001,360050232001,"Block Group 1, Census Tract 232, Bronx County, New York",1219,587,632,17,60,56,31,37,0,0,29,36,13,4,63,51,24,15,14,24,6,47,30,12,18,0,38,26,54,28,12,19,5,24,33,25,57,78,14,53,17,6,30,10,18,48,5,0,32
1500000US360050324002,360050324002,"Block Group 2, Census Tract 324, Bronx County, New York",1698,887,811,0,24,86,44,0,0,4,88,97,62,71,210,7,4,85,11,5,0,6,71,0,12,0,30,59,14,49,39,0,0,21,125,52,148,94,33,36,23,56,0,11,9,0,0,12,0
1500000US360050245013,360050245013,"Block Group 3, Census Tract 245.01, Bronx County, New York",559,286,273,15,18,38,8,0,0,22,17,45,0,43,22,0,14,28,0,0,0,16,0,0,0,0,0,6,0,0,6,0,18,18,44,19,26,12,45,0,36,19,0,24,0,0,0,0,0
1500000US360050042003,360050042003,"Block Group 3, Census Tract 42, Bronx County, New York",2177,797,1380,307,62,47,0,0,0,0,0,72,200,0,0,30,0,0,51,28,0,0,0,0,0,0,196,301,48,47,0,0,0,72,154,71,103,50,39,140,23,0,49,0,0,0,21,44,22
1500000US360050267012,360050267012,"Block Group 2, Census Tract 267.01, Bronx County, New York",1604,872,732,102,61,63,44,67,30,0,26,62,49,58,44,52,45,49,25,20,10,51,0,14,0,0,92,36,34,16,27,0,13,11,113,84,29,115,54,32,13,11,31,0,21,0,0,0,0
1500000US360050411003,360050411003,"Block Group 3, Census Tract 411, Bronx County, New York",1291,609,682,123,0,25,0,28,0,0,36,72,25,39,0,18,55,15,22,0,46,37,22,16,30,0,145,24,8,88,8,0,25,89,84,9,39,26,15,40,46,23,0,6,7,0,0,0,0
1500000US360050216022,360050216022,"Block Group 2, Census Tract 216.02, Bronx County, New York",1535,646,889,0,17,19,21,17,0,0,27,16,64,86,54,90,90,12,10,0,0,47,0,76,0,0,25,81,61,66,0,0,0,0,44,81,51,40,28,106,52,14,38,103,50,14,0,35,0
1500000US360050086003,360050086003,"Block Group 3, Census Tract 86, Bronx County, New York",1215,567,648,0,62,30,38,31,0,0,59,78,29,44,9,0,13,57,14,15,0,0,55,33,0,0,0,20,21,27,48,26,0,13,35,32,27,37,55,55,37,45,0,0,28,52,31,12,47
1500000US360050205012,360050205012,"Block Group 2, Census Tract 205.01, Bronx County, New York",2399,1001,1398,109,64,36,132,15,0,77,35,113,0,59,50,0,124,74,0,18,0,16,22,57,0,0,0,92,36,155,84,0,24,28,102,28,87,67,77,155,88,48,78,0,75,17,76,0,81
1500000US360050332023,360050332023,"Block Group 3, Census Tract 332.02, Bronx County, New York",428,269,159,12,0,50,0,8,0,32,6,28,19,15,0,0,24,42,0,0,0,0,0,0,33,0,0,0,0,22,0,0,17,7,0,13,29,8,9,54,0,0,0,0,0,0,0,0,0
1500000US360050332011,360050332011,"Block Group 1, Census Tract 332.01, Bronx County, New York",1853,888,965,33,45,6,57,1,0,7,48,131,89,15,62,27,74,95,42,38,5,10,25,78,0,0,82,72,16,0,28,37,0,51,74,90,42,55,51,108,69,20,13,41,29,11,34,33,9
1500000US360050462016,360050462016,"Block Group 6, Census Tract 462.01, Bronx County, New York",3846,1654,2192,363,128,0,0,0,0,158,49,72,0,123,174,0,56,150,46,0,0,204,131,0,0,0,151,117,118,0,129,0,0,126,315,155,166,0,56,170,276,0,89,123,0,78,50,73,0
1500000US360050096001,360050096001,"Block Group 1, Census Tract 96, Bronx County, New York",2182,970,1212,49,38,86,59,0,54,4,71,108,51,41,14,35,33,51,13,29,7,28,61,72,28,38,87,74,71,18,9,14,0,65,63,101,80,80,49,80,73,42,41,14,16,55,84,42,54
1500000US360050250002,360050250002,"Block Group 2, Census Tract 250, Bronx County, New York",1210,572,638,124,47,56,39,0,0,7,13,10,12,0,43,166,8,15,0,19,1,0,11,1,0,0,24,37,168,0,0,0,0,0,32,87,41,64,65,9,0,0,10,9,0,35,15,11,31
1500000US360050245023,360050245023,"Block Group 3, Census Tract 245.02, Bronx County, New York",1886,873,1013,34,153,28,39,29,16,16,38,134,91,112,20,58,26,32,20,0,9,18,0,0,0,0,62,109,68,84,0,18,0,35,152,62,44,16,169,32,56,0,10,33,8,43,0,12,0
1500000US360050068001,360050068001,"Block Group 1, Census Tract 68, Bronx County, New York",1263,624,639,31,54,44,19,0,7,0,76,58,65,33,20,73,23,51,0,0,8,16,0,9,37,0,34,0,122,30,19,0,0,24,32,1,136,10,29,31,28,17,12,10,35,9,15,45,0
1500000US360050358002,360050358002,"Block Group 2, Census Tract 358, Bronx County, New York",1614,858,756,71,6,0,2,34,0,0,44,199,80,94,57,24,25,25,59,72,44,0,0,22,0,0,51,1,0,47,2,0,3,56,62,91,0,0,47,63,78,42,107,0,0,83,23,0,0
1500000US360050363001,360050363001,"Block Group 1, Census Tract 363, Bronx County, New York",1307,646,661,156,80,19,0,19,57,22,84,66,34,0,0,0,0,0,0,17,36,33,0,0,0,23,101,0,0,45,90,0,25,18,109,16,63,68,21,63,18,24,0,0,0,0,0,0,0
1500000US360050414004,360050414004,"Block Group 4, Census Tract 414, Bronx County, New York",1247,522,725,0,55,24,9,0,0,0,28,22,33,34,33,82,0,30,12,40,19,43,36,22,0,0,44,21,8,35,37,0,0,14,89,44,56,11,39,40,59,21,34,10,29,45,22,47,20
1500000US360050263005,360050263005,"Block Group 5, Census Tract 263, Bronx County, New York",1941,506,1435,0,0,0,0,0,0,10,33,0,58,0,0,46,0,100,0,23,0,15,30,44,100,47,108,42,42,0,0,0,0,71,52,59,55,19,15,181,67,0,19,0,149,71,100,80,305
1500000US360050434004,360050434004,"Block Group 4, Census Tract 434, Bronx County, New York",1161,551,610,28,72,74,41,39,22,0,16,34,35,60,22,24,40,13,0,0,9,0,0,0,21,1,0,23,73,14,46,0,18,31,40,31,55,19,101,45,41,16,1,14,13,0,0,0,29
1500000US360050215011,360050215011,"Block Group 1, Census Tract 215.01, Bronx County, New York",1290,477,813,52,65,26,19,0,0,0,37,31,29,53,33,0,22,35,7,6,5,39,0,0,0,18,88,40,81,42,9,0,44,7,26,60,45,104,48,16,55,0,51,24,28,0,24,21,0
1500000US360050093002,360050093002,"Block Group 2, Census Tract 93, Bronx County, New York",1015,450,565,54,10,27,0,0,0,68,46,130,0,40,12,22,26,0,0,0,0,0,15,0,0,0,104,27,36,0,45,0,0,0,78,26,40,47,52,32,3,0,0,22,0,41,12,0,0
1500000US360050127011,360050127011,"Block Group 1, Census Tract 127.01, Bronx County, New York",900,320,580,18,20,14,0,7,0,0,7,43,6,0,26,19,40,29,0,0,14,12,12,0,14,39,36,32,83,5,0,22,5,0,32,82,22,18,46,54,31,4,38,14,16,14,26,0,0
1500000US360050350002,360050350002,"Block Group 2, Census Tract 350, Bronx County, New York",1088,552,536,62,0,48,27,21,0,0,21,54,54,33,34,11,46,65,0,20,10,17,19,0,10,0,16,0,32,19,0,21,0,31,56,60,29,16,37,80,41,7,24,0,0,28,19,0,20
1500000US360050023002,360050023002,"Block Group 2, Census Tract 23, Bronx County, New York",453,231,222,28,30,25,0,8,0,0,0,31,0,57,0,10,18,0,7,5,0,0,0,2,10,0,8,42,14,0,0,0,0,9,22,15,8,0,7,16,29,12,4,0,0,0,19,17,0
1500000US360050371004,360050371004,"Block Group 4, Census Tract 371, Bronx County, New York",824,298,526,0,21,20,10,0,0,10,9,0,31,79,0,12,15,37,26,0,14,0,0,0,0,14,14,53,14,33,34,41,16,7,58,50,44,11,60,26,23,0,11,0,0,0,15,0,16
1500000US360050092001,360050092001,"Block Group 1, Census Tract 92, Bronx County, New York",1006,452,554,37,0,0,34,49,0,36,37,41,15,11,30,7,22,51,11,0,30,13,0,0,28,0,44,22,44,10,0,0,31,79,10,10,20,35,34,32,52,11,18,11,0,22,11,37,21
1500000US360050229022,360050229022,"Block Group 2, Census Tract 229.02, Bronx County, New York",1104,485,619,90,26,31,0,0,12,14,22,73,12,67,0,59,16,9,8,10,0,19,17,0,0,0,0,47,53,67,0,17,22,31,72,66,32,21,85,26,10,0,18,43,9,0,0,0,0
1500000US360050323001,360050323001,"Block Group 1, Census Tract 323, Bronx County, New York",634,259,375,0,0,0,13,0,9,0,14,61,11,0,0,0,15,23,8,24,12,0,10,33,11,15,0,0,0,0,0,16,0,17,29,20,0,10,0,45,25,11,21,15,35,43,0,26,62
1500000US360050205021,360050205021,"Block Group 1, Census Tract 205.02, Bronx County, New York",1008,389,619,62,11,22,26,29,0,0,14,30,31,7,16,16,15,15,19,5,5,27,11,23,0,5,65,46,0,10,33,14,17,20,45,0,17,59,30,24,22,0,14,32,22,36,41,32,40
1500000US360050231001,360050231001,"Block Group 1, Census Tract 231, Bronx County, New York",1602,934,668,50,96,50,15,39,18,14,17,50,84,57,48,47,112,80,67,25,9,32,15,9,0,0,44,20,34,66,61,16,3,27,15,74,34,34,55,72,17,18,18,0,11,27,0,3,19
1500000US360050309002,360050309002,"Block Group 2, Census Tract 309, Bronx County, New York",554,253,301,6,21,32,10,0,0,0,9,0,0,11,0,10,10,19,0,34,0,7,30,23,31,0,0,5,20,0,0,0,0,8,0,37,9,5,18,27,35,10,0,0,35,7,13,10,62
1500000US360050075002,360050075002,"Block Group 2, Census Tract 75, Bronx County, New York",3178,1262,1916,77,167,202,30,75,11,43,32,115,55,108,10,47,122,38,26,0,26,14,38,16,10,0,182,186,135,75,69,0,53,67,97,229,102,171,57,118,120,24,29,52,33,41,9,55,12
1500000US360050077001,360050077001,"Block Group 1, Census Tract 77, Bronx County, New York",2022,964,1058,88,85,83,32,25,21,35,26,86,46,83,65,28,46,116,16,7,4,28,39,5,0,0,85,98,62,34,56,42,15,66,59,106,55,29,107,42,45,5,36,11,4,57,44,0,0
1500000US360050348002,360050348002,"Block Group 2, Census Tract 348, Bronx County, New York",2667,1215,1452,68,19,194,73,66,69,0,64,257,17,0,82,0,20,39,0,56,25,0,25,47,30,64,22,130,193,110,95,23,0,0,106,0,107,86,212,115,67,22,0,42,0,40,44,19,19
1500000US360050002003,360050002003,"Block Group 3, Census Tract 2, Bronx County, New York",920,439,481,33,0,60,12,9,0,0,21,31,0,11,15,71,48,9,33,0,0,0,86,0,0,0,0,24,73,21,0,0,0,0,15,29,0,39,49,22,45,27,37,7,10,25,0,0,58
1500000US360050386006,360050386006,"Block Group 6, Census Tract 386, Bronx County, New York",1164,577,587,69,58,0,37,0,38,0,91,44,47,104,0,0,0,89,0,0,0,0,0,0,0,0,182,83,49,0,0,0,0,0,47,67,55,49,0,0,32,0,0,0,23,0,0,0,0
1500000US360050394003,360050394003,"Block Group 3, Census Tract 394, Bronx County, New York",1092,588,504,0,18,15,13,0,33,18,50,74,13,40,0,28,25,88,0,50,18,28,32,20,10,15,25,0,11,0,19,0,0,36,60,23,18,53,28,5,59,26,0,8,17,45,10,20,41
1500000US360050069001,360050069001,"Block Group 1, Census Tract 69, Bronx County, New York",3638,1702,1936,313,100,162,20,66,0,57,34,156,38,51,114,163,104,36,0,23,99,4,95,67,0,0,97,211,55,38,70,68,93,12,303,129,138,90,148,112,120,47,0,14,53,20,0,19,99
1500000US360050403031,360050403031,"Block Group 1, Census Tract 403.03, Bronx County, New York",1602,851,751,116,21,72,30,0,0,0,108,168,57,76,33,52,50,0,16,31,21,0,0,0,0,0,89,64,41,54,0,0,40,46,109,113,63,11,7,19,37,37,0,0,0,0,0,11,10
1500000US360050434003,360050434003,"Block Group 3, Census Tract 434, Bronx County, New York",644,278,366,0,0,32,0,0,0,0,27,0,41,15,15,39,0,73,0,11,25,0,0,0,0,0,8,53,46,34,0,0,0,0,0,68,8,30,0,46,26,0,0,7,0,10,0,30,0
1500000US360050431003,360050431003,"Block Group 3, Census Tract 431, Bronx County, New York",1032,317,715,19,15,0,36,0,0,0,44,47,47,0,0,17,0,0,39,0,0,53,0,0,0,0,49,19,93,90,24,0,0,43,0,92,0,51,0,36,72,0,36,50,15,45,0,0,0
1500000US360050332022,360050332022,"Block Group 2, Census Tract 332.02, Bronx County, New York",1736,980,756,59,109,67,61,21,0,0,24,76,67,63,47,14,64,69,0,0,23,0,73,104,0,39,40,84,30,21,11,0,0,29,68,115,29,32,16,57,76,0,46,0,33,23,15,31,0
1500000US360050421004,360050421004,"Block Group 4, Census Tract 421, Bronx County, New York",2414,1059,1355,158,161,42,61,31,0,0,105,81,128,113,23,33,0,0,27,25,0,27,44,0,0,0,156,140,141,0,96,47,0,81,71,203,16,78,62,112,54,0,34,0,0,44,20,0,0
1500000US360050138002,360050138002,"Block Group 2, Census Tract 138, Bronx County, New York",924,377,547,7,13,0,42,0,0,5,27,0,39,16,50,8,30,22,13,24,7,15,6,44,5,4,114,0,0,0,0,0,19,29,28,30,13,63,34,60,31,11,0,14,59,6,10,4,22
1500000US360050210023,360050210023,"Block Group 3, Census Tract 210.02, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360050210014,360050210014,"Block Group 4, Census Tract 210.01, Bronx County, New York",3705,1965,1740,74,213,75,61,17,16,57,46,115,177,177,0,317,86,144,29,38,69,76,87,43,48,0,87,57,0,0,39,0,0,0,166,234,116,162,75,104,260,31,132,35,76,54,54,58,0
1500000US360050369012,360050369012,"Block Group 2, Census Tract 369.01, Bronx County, New York",819,418,401,15,34,79,42,0,22,0,12,8,49,0,21,17,17,16,0,6,6,29,21,18,6,0,30,13,14,7,16,0,0,23,46,25,13,5,52,0,20,5,0,22,17,22,15,26,30
1500000US360050277003,360050277003,"Block Group 3, Census Tract 277, Bronx County, New York",453,188,265,25,0,21,18,0,0,0,25,0,0,0,21,38,0,9,0,11,0,15,0,5,0,0,7,0,13,15,0,0,0,12,0,51,0,6,32,28,0,0,0,25,0,0,47,29,0
1500000US360050387003,360050387003,"Block Group 3, Census Tract 387, Bronx County, New York",1342,734,608,21,97,9,51,30,16,92,138,51,59,25,12,31,12,63,9,0,17,1,0,0,0,0,70,19,33,12,22,19,87,57,0,70,9,66,42,24,34,0,0,0,0,19,0,23,2
1500000US360050213012,360050213012,"Block Group 2, Census Tract 213.01, Bronx County, New York",1138,420,718,38,16,51,45,55,0,19,12,43,20,20,0,14,23,47,0,5,7,0,0,5,0,0,28,97,33,59,5,0,0,38,14,69,83,75,20,65,35,17,6,16,11,27,5,0,15
1500000US360050215022,360050215022,"Block Group 2, Census Tract 215.02, Bronx County, New York",1403,676,727,20,38,10,0,0,53,0,82,118,31,13,59,29,63,37,45,0,0,36,42,0,0,0,49,58,60,23,0,0,41,26,47,53,40,12,50,36,53,21,0,27,54,54,23,0,0
